question_id,adversarial_raw_count,word_count
mmlu_conceptual_physics_row_213,0.0,17.0
mmlu_conceptual_physics_row_214,0.0,14.0
mmlu_conceptual_physics_row_215,0.0,15.0
mmlu_conceptual_physics_row_216,0.0,14.0
mmlu_conceptual_physics_row_217,0.0,12.0
mmlu_conceptual_physics_row_218,0.0,24.0
mmlu_conceptual_physics_row_219,0.0,10.0
mmlu_conceptual_physics_row_220,0.0,10.0
mmlu_conceptual_physics_row_221,0.0,9.0
mmlu_conceptual_physics_row_222,0.0,15.0
mmlu_conceptual_physics_row_223,0.0,16.0
mmlu_conceptual_physics_row_224,0.0,11.0
mmlu_conceptual_physics_row_225,0.0,9.0
mmlu_conceptual_physics_row_226,0.0,19.0
mmlu_conceptual_physics_row_227,0.0,12.0
mmlu_conceptual_physics_row_228,0.0,11.0
mmlu_conceptual_physics_row_229,0.0,11.0
mmlu_conceptual_physics_row_230,0.0,30.0
mmlu_conceptual_physics_row_231,0.0,30.0
mmlu_conceptual_physics_row_232,0.0,9.0
mmlu_conceptual_physics_row_233,0.0,22.0
mmlu_conceptual_physics_row_234,0.0,15.0
mmlu_econometrics_row_0,0.0,17.0
mmlu_econometrics_row_1,0.0,25.0
mmlu_econometrics_row_2,0.0,28.0
mmlu_econometrics_row_3,1.0,13.0
mmlu_econometrics_row_4,1.0,14.0
mmlu_econometrics_row_5,1.0,30.0
mmlu_econometrics_row_6,0.0,6.0
mmlu_econometrics_row_7,7.0,19.0
mmlu_econometrics_row_8,0.0,45.0
mmlu_econometrics_row_9,0.0,47.0
mmlu_econometrics_row_10,0.0,82.0
mmlu_econometrics_row_11,11.0,64.0
mmlu_econometrics_row_12,0.0,12.0
mmlu_econometrics_row_13,0.0,7.0
mmlu_econometrics_row_14,0.0,12.0
mmlu_econometrics_row_15,0.0,103.0
mmlu_econometrics_row_16,0.0,81.0
mmlu_econometrics_row_17,0.0,17.0
mmlu_econometrics_row_18,0.0,12.0
mmlu_econometrics_row_19,0.0,24.0
mmlu_econometrics_row_20,0.0,19.0
mmlu_econometrics_row_21,0.0,38.0
mmlu_econometrics_row_22,0.0,50.0
mmlu_econometrics_row_23,0.0,15.0
mmlu_econometrics_row_24,8.0,18.0
mmlu_econometrics_row_25,0.0,22.0
mmlu_econometrics_row_26,0.0,4.0
mmlu_econometrics_row_27,6.0,19.0
mmlu_econometrics_row_28,10.0,91.0
mmlu_econometrics_row_29,0.0,23.0
mmlu_econometrics_row_30,0.0,36.0
mmlu_econometrics_row_31,9.0,124.0
mmlu_econometrics_row_32,0.0,26.0
mmlu_econometrics_row_33,0.0,24.0
mmlu_econometrics_row_34,0.0,57.0
mmlu_econometrics_row_35,0.0,8.0
mmlu_econometrics_row_36,0.0,79.0
mmlu_econometrics_row_37,0.0,6.0
mmlu_econometrics_row_38,0.0,14.0
mmlu_econometrics_row_39,0.0,28.0
mmlu_econometrics_row_40,0.0,53.0
mmlu_econometrics_row_41,0.0,85.0
mmlu_econometrics_row_42,0.0,11.0
mmlu_econometrics_row_43,1.0,14.0
mmlu_econometrics_row_44,0.0,20.0
mmlu_econometrics_row_45,0.0,54.0
mmlu_econometrics_row_46,0.0,90.0
mmlu_econometrics_row_47,0.0,21.0
mmlu_econometrics_row_48,0.0,42.0
mmlu_econometrics_row_49,0.0,76.0
mmlu_econometrics_row_50,0.0,13.0
mmlu_econometrics_row_51,0.0,32.0
mmlu_econometrics_row_52,0.0,12.0
mmlu_econometrics_row_53,0.0,24.0
mmlu_econometrics_row_54,2.0,101.0
mmlu_econometrics_row_55,0.0,42.0
mmlu_econometrics_row_56,0.0,94.0
mmlu_econometrics_row_57,0.0,11.0
mmlu_econometrics_row_58,0.0,24.0
mmlu_econometrics_row_59,0.0,14.0
mmlu_econometrics_row_60,0.0,13.0
mmlu_econometrics_row_61,0.0,16.0
mmlu_econometrics_row_62,0.0,68.0
mmlu_econometrics_row_63,0.0,18.0
mmlu_econometrics_row_64,7.0,29.0
mmlu_econometrics_row_65,0.0,14.0
mmlu_econometrics_row_66,0.0,35.0
mmlu_econometrics_row_67,4.0,95.0
mmlu_econometrics_row_68,0.0,55.0
mmlu_econometrics_row_69,5.0,79.0
mmlu_econometrics_row_70,4.0,34.0
mmlu_econometrics_row_71,3.0,107.0
mmlu_econometrics_row_72,0.0,17.0
mmlu_econometrics_row_73,0.0,10.0
mmlu_econometrics_row_74,0.0,11.0
mmlu_econometrics_row_75,3.0,42.0
mmlu_econometrics_row_76,0.0,83.0
mmlu_econometrics_row_77,5.0,35.0
mmlu_econometrics_row_78,0.0,7.0
mmlu_econometrics_row_79,0.0,27.0
mmlu_econometrics_row_80,0.0,31.0
mmlu_econometrics_row_81,0.0,58.0
mmlu_econometrics_row_82,0.0,44.0
mmlu_econometrics_row_83,8.0,14.0
mmlu_econometrics_row_84,0.0,25.0
mmlu_econometrics_row_85,0.0,17.0
mmlu_econometrics_row_86,0.0,10.0
mmlu_econometrics_row_87,0.0,21.0
mmlu_econometrics_row_88,7.0,15.0
mmlu_econometrics_row_89,0.0,39.0
mmlu_econometrics_row_90,0.0,71.0
mmlu_econometrics_row_91,0.0,18.0
mmlu_econometrics_row_92,0.0,58.0
mmlu_econometrics_row_93,0.0,71.0
mmlu_econometrics_row_94,0.0,56.0
mmlu_econometrics_row_95,0.0,31.0
mmlu_econometrics_row_96,6.0,27.0
mmlu_econometrics_row_97,0.0,93.0
mmlu_econometrics_row_98,0.0,33.0
mmlu_econometrics_row_99,0.0,32.0
mmlu_econometrics_row_100,0.0,32.0
mmlu_econometrics_row_101,0.0,13.0
mmlu_econometrics_row_102,0.0,33.0
mmlu_econometrics_row_103,3.0,44.0
mmlu_econometrics_row_104,0.0,27.0
mmlu_econometrics_row_105,0.0,49.0
mmlu_econometrics_row_106,0.0,16.0
mmlu_econometrics_row_107,0.0,107.0
mmlu_econometrics_row_108,0.0,14.0
mmlu_econometrics_row_109,12.0,76.0
mmlu_econometrics_row_110,0.0,48.0
mmlu_econometrics_row_111,0.0,97.0
mmlu_econometrics_row_112,0.0,27.0
mmlu_econometrics_row_113,0.0,94.0
mmlu_electrical_engineering_row_0,0.0,6.0
mmlu_electrical_engineering_row_1,0.0,16.0
mmlu_electrical_engineering_row_2,0.0,13.0
mmlu_electrical_engineering_row_3,0.0,42.0
mmlu_electrical_engineering_row_4,0.0,15.0
mmlu_electrical_engineering_row_5,0.0,27.0
mmlu_electrical_engineering_row_6,0.0,15.0
mmlu_electrical_engineering_row_7,0.0,9.0
mmlu_electrical_engineering_row_8,0.0,8.0
mmlu_electrical_engineering_row_9,0.0,12.0
mmlu_electrical_engineering_row_10,0.0,5.0
mmlu_electrical_engineering_row_11,0.0,14.0
mmlu_electrical_engineering_row_12,0.0,11.0
mmlu_electrical_engineering_row_13,0.0,7.0
mmlu_electrical_engineering_row_14,0.0,6.0
mmlu_electrical_engineering_row_15,0.0,16.0
mmlu_electrical_engineering_row_16,0.0,7.0
mmlu_electrical_engineering_row_17,0.0,9.0
mmlu_electrical_engineering_row_18,0.0,9.0
mmlu_electrical_engineering_row_19,0.0,34.0
mmlu_electrical_engineering_row_20,0.0,12.0
mmlu_electrical_engineering_row_21,0.0,31.0
mmlu_electrical_engineering_row_22,0.0,16.0
mmlu_electrical_engineering_row_23,0.0,14.0
mmlu_electrical_engineering_row_24,0.0,8.0
mmlu_electrical_engineering_row_25,0.0,12.0
mmlu_electrical_engineering_row_26,0.0,10.0
mmlu_electrical_engineering_row_27,0.0,9.0
mmlu_electrical_engineering_row_28,0.0,21.0
mmlu_electrical_engineering_row_29,0.0,9.0
mmlu_electrical_engineering_row_30,0.0,27.0
mmlu_electrical_engineering_row_31,0.0,9.0
mmlu_electrical_engineering_row_32,0.0,10.0
mmlu_electrical_engineering_row_33,0.0,21.0
mmlu_electrical_engineering_row_34,0.0,5.0
mmlu_electrical_engineering_row_35,0.0,23.0
mmlu_electrical_engineering_row_36,0.0,6.0
mmlu_electrical_engineering_row_37,0.0,28.0
mmlu_electrical_engineering_row_38,0.0,12.0
mmlu_electrical_engineering_row_39,0.0,31.0
mmlu_electrical_engineering_row_40,0.0,9.0
mmlu_electrical_engineering_row_41,0.0,15.0
mmlu_electrical_engineering_row_42,0.0,32.0
mmlu_electrical_engineering_row_43,0.0,18.0
mmlu_electrical_engineering_row_44,0.0,8.0
mmlu_electrical_engineering_row_45,0.0,3.0
mmlu_electrical_engineering_row_46,0.0,5.0
mmlu_electrical_engineering_row_47,0.0,14.0
mmlu_electrical_engineering_row_48,0.0,6.0
mmlu_electrical_engineering_row_49,0.0,22.0
mmlu_electrical_engineering_row_50,0.0,15.0
mmlu_electrical_engineering_row_51,0.0,3.0
mmlu_electrical_engineering_row_52,0.0,16.0
mmlu_electrical_engineering_row_53,0.0,13.0
mmlu_electrical_engineering_row_54,0.0,6.0
mmlu_electrical_engineering_row_55,0.0,7.0
mmlu_electrical_engineering_row_56,0.0,12.0
mmlu_electrical_engineering_row_57,0.0,9.0
mmlu_electrical_engineering_row_58,0.0,10.0
mmlu_electrical_engineering_row_59,0.0,16.0
mmlu_electrical_engineering_row_60,0.0,12.0
mmlu_electrical_engineering_row_61,0.0,12.0
mmlu_electrical_engineering_row_62,0.0,14.0
mmlu_electrical_engineering_row_63,0.0,10.0
mmlu_electrical_engineering_row_64,0.0,7.0
mmlu_electrical_engineering_row_65,0.0,12.0
mmlu_electrical_engineering_row_66,0.0,10.0
mmlu_electrical_engineering_row_67,0.0,17.0
mmlu_electrical_engineering_row_68,0.0,5.0
mmlu_electrical_engineering_row_69,0.0,11.0
mmlu_electrical_engineering_row_70,0.0,8.0
mmlu_electrical_engineering_row_71,0.0,13.0
mmlu_electrical_engineering_row_72,0.0,12.0
mmlu_electrical_engineering_row_73,0.0,6.0
mmlu_electrical_engineering_row_74,0.0,11.0
mmlu_electrical_engineering_row_75,0.0,9.0
mmlu_electrical_engineering_row_76,0.0,9.0
mmlu_electrical_engineering_row_77,0.0,8.0
mmlu_electrical_engineering_row_78,0.0,7.0
mmlu_electrical_engineering_row_79,0.0,18.0
mmlu_electrical_engineering_row_80,0.0,32.0
mmlu_electrical_engineering_row_81,0.0,14.0
mmlu_electrical_engineering_row_82,0.0,10.0
mmlu_electrical_engineering_row_83,0.0,14.0
mmlu_electrical_engineering_row_84,0.0,19.0
mmlu_electrical_engineering_row_85,0.0,33.0
mmlu_electrical_engineering_row_86,0.0,17.0
mmlu_electrical_engineering_row_87,0.0,4.0
mmlu_electrical_engineering_row_88,0.0,15.0
mmlu_electrical_engineering_row_89,0.0,11.0
mmlu_electrical_engineering_row_90,7.0,13.0
mmlu_electrical_engineering_row_91,0.0,8.0
mmlu_electrical_engineering_row_92,0.0,12.0
mmlu_electrical_engineering_row_93,0.0,43.0
mmlu_electrical_engineering_row_94,0.0,18.0
mmlu_electrical_engineering_row_95,0.0,8.0
mmlu_electrical_engineering_row_96,0.0,8.0
mmlu_electrical_engineering_row_97,0.0,10.0
mmlu_electrical_engineering_row_98,0.0,19.0
mmlu_electrical_engineering_row_99,0.0,4.0
mmlu_electrical_engineering_row_100,0.0,11.0
mmlu_electrical_engineering_row_101,0.0,9.0
mmlu_electrical_engineering_row_102,0.0,15.0
mmlu_electrical_engineering_row_103,0.0,15.0
mmlu_electrical_engineering_row_104,0.0,9.0
mmlu_electrical_engineering_row_105,0.0,27.0
mmlu_electrical_engineering_row_106,0.0,10.0
mmlu_electrical_engineering_row_107,0.0,6.0
mmlu_electrical_engineering_row_108,0.0,21.0
mmlu_electrical_engineering_row_109,0.0,11.0
mmlu_electrical_engineering_row_110,0.0,13.0
mmlu_electrical_engineering_row_111,0.0,16.0
mmlu_electrical_engineering_row_112,6.0,22.0
mmlu_electrical_engineering_row_113,0.0,12.0
mmlu_electrical_engineering_row_114,0.0,10.0
mmlu_electrical_engineering_row_115,0.0,15.0
mmlu_electrical_engineering_row_116,0.0,6.0
mmlu_electrical_engineering_row_117,0.0,14.0
mmlu_electrical_engineering_row_118,0.0,21.0
mmlu_electrical_engineering_row_119,0.0,5.0
mmlu_electrical_engineering_row_120,0.0,14.0
mmlu_electrical_engineering_row_121,0.0,15.0
mmlu_electrical_engineering_row_122,0.0,14.0
mmlu_electrical_engineering_row_123,0.0,18.0
mmlu_electrical_engineering_row_124,0.0,10.0
mmlu_electrical_engineering_row_125,0.0,11.0
mmlu_electrical_engineering_row_126,0.0,38.0
mmlu_electrical_engineering_row_127,0.0,17.0
mmlu_electrical_engineering_row_128,0.0,24.0
mmlu_electrical_engineering_row_129,0.0,34.0
mmlu_electrical_engineering_row_130,0.0,14.0
mmlu_electrical_engineering_row_131,0.0,9.0
mmlu_electrical_engineering_row_132,0.0,13.0
mmlu_electrical_engineering_row_133,0.0,9.0
mmlu_electrical_engineering_row_134,0.0,6.0
mmlu_electrical_engineering_row_135,0.0,16.0
mmlu_electrical_engineering_row_136,0.0,7.0
mmlu_electrical_engineering_row_137,0.0,9.0
mmlu_electrical_engineering_row_138,0.0,22.0
mmlu_electrical_engineering_row_139,0.0,11.0
mmlu_electrical_engineering_row_140,0.0,22.0
mmlu_electrical_engineering_row_141,0.0,13.0
mmlu_electrical_engineering_row_142,0.0,40.0
mmlu_electrical_engineering_row_143,7.0,10.0
mmlu_electrical_engineering_row_144,0.0,26.0
mmlu_elementary_mathematics_row_0,0.0,11.0
mmlu_elementary_mathematics_row_1,0.0,32.0
mmlu_elementary_mathematics_row_2,0.0,12.0
mmlu_elementary_mathematics_row_3,0.0,32.0
mmlu_elementary_mathematics_row_4,0.0,33.0
mmlu_elementary_mathematics_row_5,0.0,36.0
mmlu_elementary_mathematics_row_6,0.0,16.0
mmlu_elementary_mathematics_row_7,0.0,8.0
mmlu_elementary_mathematics_row_8,0.0,8.0
mmlu_elementary_mathematics_row_9,0.0,6.0
mmlu_elementary_mathematics_row_10,0.0,62.0
mmlu_elementary_mathematics_row_11,0.0,10.0
mmlu_elementary_mathematics_row_12,0.0,38.0
mmlu_elementary_mathematics_row_13,0.0,16.0
mmlu_elementary_mathematics_row_14,0.0,6.0
mmlu_elementary_mathematics_row_15,0.0,43.0
mmlu_elementary_mathematics_row_16,0.0,20.0
mmlu_elementary_mathematics_row_17,0.0,50.0
mmlu_elementary_mathematics_row_18,0.0,25.0
mmlu_elementary_mathematics_row_19,0.0,10.0
mmlu_elementary_mathematics_row_20,0.0,14.0
mmlu_elementary_mathematics_row_21,0.0,38.0
mmlu_elementary_mathematics_row_22,0.0,7.0
mmlu_elementary_mathematics_row_23,0.0,31.0
mmlu_elementary_mathematics_row_24,0.0,16.0
mmlu_elementary_mathematics_row_25,0.0,14.0
mmlu_elementary_mathematics_row_26,0.0,13.0
mmlu_elementary_mathematics_row_27,0.0,11.0
mmlu_elementary_mathematics_row_28,0.0,46.0
mmlu_elementary_mathematics_row_29,0.0,19.0
mmlu_elementary_mathematics_row_30,0.0,34.0
mmlu_elementary_mathematics_row_31,0.0,6.0
mmlu_elementary_mathematics_row_32,0.0,14.0
mmlu_elementary_mathematics_row_33,0.0,13.0
mmlu_elementary_mathematics_row_34,0.0,27.0
mmlu_elementary_mathematics_row_35,0.0,28.0
mmlu_elementary_mathematics_row_36,0.0,18.0
mmlu_elementary_mathematics_row_37,0.0,14.0
mmlu_elementary_mathematics_row_38,0.0,61.0
mmlu_elementary_mathematics_row_39,0.0,12.0
mmlu_elementary_mathematics_row_40,0.0,34.0
mmlu_elementary_mathematics_row_41,0.0,47.0
mmlu_elementary_mathematics_row_42,0.0,10.0
mmlu_elementary_mathematics_row_43,0.0,17.0
mmlu_elementary_mathematics_row_44,0.0,30.0
mmlu_elementary_mathematics_row_45,0.0,20.0
mmlu_elementary_mathematics_row_46,0.0,14.0
mmlu_elementary_mathematics_row_47,0.0,7.0
mmlu_elementary_mathematics_row_48,0.0,23.0
mmlu_elementary_mathematics_row_49,0.0,11.0
mmlu_elementary_mathematics_row_50,0.0,38.0
mmlu_elementary_mathematics_row_51,0.0,17.0
mmlu_elementary_mathematics_row_52,0.0,10.0
mmlu_elementary_mathematics_row_53,0.0,23.0
mmlu_elementary_mathematics_row_54,0.0,15.0
mmlu_elementary_mathematics_row_55,0.0,56.0
mmlu_elementary_mathematics_row_56,0.0,34.0
mmlu_elementary_mathematics_row_57,0.0,34.0
mmlu_elementary_mathematics_row_58,0.0,28.0
mmlu_elementary_mathematics_row_59,0.0,11.0
mmlu_elementary_mathematics_row_60,0.0,9.0
mmlu_elementary_mathematics_row_61,0.0,9.0
mmlu_elementary_mathematics_row_62,0.0,56.0
mmlu_elementary_mathematics_row_63,0.0,37.0
mmlu_elementary_mathematics_row_64,0.0,13.0
mmlu_elementary_mathematics_row_65,0.0,26.0
mmlu_elementary_mathematics_row_66,0.0,12.0
mmlu_elementary_mathematics_row_67,0.0,53.0
mmlu_elementary_mathematics_row_68,0.0,12.0
mmlu_elementary_mathematics_row_69,0.0,12.0
mmlu_elementary_mathematics_row_70,0.0,29.0
mmlu_elementary_mathematics_row_71,0.0,39.0
mmlu_elementary_mathematics_row_72,0.0,8.0
mmlu_elementary_mathematics_row_73,0.0,35.0
mmlu_elementary_mathematics_row_74,0.0,28.0
mmlu_elementary_mathematics_row_75,0.0,37.0
mmlu_elementary_mathematics_row_76,0.0,19.0
mmlu_elementary_mathematics_row_77,0.0,8.0
mmlu_elementary_mathematics_row_78,0.0,16.0
mmlu_elementary_mathematics_row_79,0.0,36.0
mmlu_elementary_mathematics_row_80,0.0,27.0
mmlu_elementary_mathematics_row_81,0.0,16.0
mmlu_elementary_mathematics_row_82,0.0,13.0
mmlu_elementary_mathematics_row_83,0.0,11.0
mmlu_elementary_mathematics_row_84,0.0,46.0
mmlu_elementary_mathematics_row_85,0.0,8.0
mmlu_elementary_mathematics_row_86,0.0,12.0
mmlu_elementary_mathematics_row_87,0.0,10.0
mmlu_elementary_mathematics_row_88,0.0,56.0
mmlu_elementary_mathematics_row_89,0.0,9.0
mmlu_elementary_mathematics_row_90,0.0,8.0
mmlu_elementary_mathematics_row_91,0.0,27.0
mmlu_elementary_mathematics_row_92,0.0,11.0
mmlu_elementary_mathematics_row_93,0.0,14.0
mmlu_elementary_mathematics_row_94,0.0,11.0
mmlu_elementary_mathematics_row_95,0.0,46.0
mmlu_elementary_mathematics_row_96,0.0,32.0
mmlu_elementary_mathematics_row_97,0.0,20.0
mmlu_elementary_mathematics_row_98,0.0,15.0
mmlu_elementary_mathematics_row_99,0.0,29.0
mmlu_elementary_mathematics_row_100,0.0,47.0
mmlu_elementary_mathematics_row_101,0.0,18.0
mmlu_elementary_mathematics_row_102,0.0,38.0
mmlu_elementary_mathematics_row_103,0.0,34.0
mmlu_elementary_mathematics_row_104,0.0,26.0
mmlu_elementary_mathematics_row_105,0.0,9.0
mmlu_elementary_mathematics_row_106,0.0,36.0
mmlu_elementary_mathematics_row_107,0.0,29.0
mmlu_elementary_mathematics_row_108,0.0,43.0
mmlu_elementary_mathematics_row_109,0.0,28.0
mmlu_elementary_mathematics_row_110,0.0,32.0
mmlu_elementary_mathematics_row_111,0.0,44.0
mmlu_elementary_mathematics_row_112,0.0,49.0
mmlu_elementary_mathematics_row_113,0.0,5.0
mmlu_elementary_mathematics_row_114,0.0,29.0
mmlu_elementary_mathematics_row_115,0.0,8.0
mmlu_elementary_mathematics_row_116,0.0,8.0
mmlu_elementary_mathematics_row_117,0.0,27.0
mmlu_elementary_mathematics_row_118,0.0,29.0
mmlu_elementary_mathematics_row_119,3.0,34.0
mmlu_elementary_mathematics_row_120,0.0,63.0
mmlu_elementary_mathematics_row_121,0.0,21.0
mmlu_elementary_mathematics_row_122,0.0,14.0
mmlu_elementary_mathematics_row_123,0.0,36.0
mmlu_elementary_mathematics_row_124,0.0,32.0
mmlu_elementary_mathematics_row_125,0.0,29.0
mmlu_elementary_mathematics_row_126,7.0,15.0
mmlu_elementary_mathematics_row_127,0.0,26.0
mmlu_elementary_mathematics_row_128,2.0,26.0
mmlu_elementary_mathematics_row_129,0.0,11.0
mmlu_elementary_mathematics_row_130,0.0,35.0
mmlu_elementary_mathematics_row_131,0.0,20.0
mmlu_elementary_mathematics_row_132,0.0,16.0
mmlu_elementary_mathematics_row_133,0.0,60.0
mmlu_elementary_mathematics_row_134,0.0,8.0
mmlu_elementary_mathematics_row_135,0.0,46.0
mmlu_elementary_mathematics_row_136,0.0,35.0
mmlu_elementary_mathematics_row_137,0.0,33.0
mmlu_elementary_mathematics_row_138,0.0,47.0
mmlu_elementary_mathematics_row_139,0.0,30.0
mmlu_elementary_mathematics_row_140,0.0,41.0
mmlu_elementary_mathematics_row_141,0.0,24.0
mmlu_elementary_mathematics_row_142,0.0,14.0
mmlu_elementary_mathematics_row_143,0.0,34.0
mmlu_elementary_mathematics_row_144,0.0,34.0
mmlu_elementary_mathematics_row_145,0.0,42.0
mmlu_elementary_mathematics_row_146,0.0,47.0
mmlu_elementary_mathematics_row_147,0.0,54.0
mmlu_elementary_mathematics_row_148,0.0,15.0
mmlu_elementary_mathematics_row_149,4.0,17.0
mmlu_elementary_mathematics_row_150,0.0,46.0
mmlu_elementary_mathematics_row_151,0.0,13.0
mmlu_elementary_mathematics_row_152,0.0,70.0
mmlu_elementary_mathematics_row_153,0.0,26.0
mmlu_elementary_mathematics_row_154,0.0,36.0
mmlu_elementary_mathematics_row_155,0.0,55.0
mmlu_elementary_mathematics_row_156,0.0,28.0
mmlu_elementary_mathematics_row_157,0.0,48.0
mmlu_elementary_mathematics_row_158,0.0,12.0
mmlu_elementary_mathematics_row_159,0.0,7.0
mmlu_elementary_mathematics_row_160,0.0,11.0
mmlu_elementary_mathematics_row_161,0.0,32.0
mmlu_elementary_mathematics_row_162,0.0,9.0
mmlu_elementary_mathematics_row_163,0.0,21.0
mmlu_elementary_mathematics_row_164,0.0,11.0
mmlu_elementary_mathematics_row_165,0.0,35.0
mmlu_elementary_mathematics_row_166,0.0,12.0
mmlu_elementary_mathematics_row_167,0.0,19.0
mmlu_elementary_mathematics_row_168,0.0,31.0
mmlu_elementary_mathematics_row_169,0.0,30.0
mmlu_elementary_mathematics_row_170,0.0,12.0
mmlu_elementary_mathematics_row_171,0.0,9.0
mmlu_elementary_mathematics_row_172,0.0,26.0
mmlu_elementary_mathematics_row_173,0.0,28.0
mmlu_elementary_mathematics_row_174,0.0,12.0
mmlu_elementary_mathematics_row_175,0.0,21.0
mmlu_elementary_mathematics_row_176,0.0,44.0
mmlu_elementary_mathematics_row_177,0.0,7.0
mmlu_elementary_mathematics_row_178,0.0,9.0
mmlu_elementary_mathematics_row_179,0.0,20.0
mmlu_elementary_mathematics_row_180,0.0,53.0
mmlu_elementary_mathematics_row_181,0.0,20.0
mmlu_elementary_mathematics_row_182,0.0,10.0
mmlu_elementary_mathematics_row_183,0.0,28.0
mmlu_elementary_mathematics_row_184,0.0,14.0
mmlu_elementary_mathematics_row_185,0.0,71.0
mmlu_elementary_mathematics_row_186,0.0,72.0
mmlu_elementary_mathematics_row_187,0.0,43.0
mmlu_elementary_mathematics_row_188,0.0,14.0
mmlu_elementary_mathematics_row_189,0.0,24.0
mmlu_elementary_mathematics_row_190,0.0,33.0
mmlu_elementary_mathematics_row_191,0.0,25.0
mmlu_elementary_mathematics_row_192,0.0,21.0
mmlu_elementary_mathematics_row_193,0.0,20.0
mmlu_elementary_mathematics_row_194,0.0,21.0
mmlu_elementary_mathematics_row_195,0.0,19.0
mmlu_elementary_mathematics_row_196,0.0,36.0
mmlu_elementary_mathematics_row_197,0.0,31.0
mmlu_elementary_mathematics_row_198,0.0,36.0
mmlu_elementary_mathematics_row_199,0.0,10.0
mmlu_elementary_mathematics_row_200,5.0,11.0
mmlu_elementary_mathematics_row_201,0.0,37.0
mmlu_elementary_mathematics_row_202,0.0,8.0
mmlu_elementary_mathematics_row_203,0.0,7.0
mmlu_elementary_mathematics_row_204,0.0,26.0
mmlu_elementary_mathematics_row_205,0.0,10.0
mmlu_elementary_mathematics_row_206,0.0,37.0
mmlu_elementary_mathematics_row_207,0.0,11.0
mmlu_elementary_mathematics_row_208,0.0,37.0
mmlu_elementary_mathematics_row_209,0.0,11.0
mmlu_elementary_mathematics_row_210,0.0,11.0
mmlu_elementary_mathematics_row_211,0.0,34.0
mmlu_elementary_mathematics_row_212,0.0,8.0
mmlu_elementary_mathematics_row_213,0.0,29.0
mmlu_elementary_mathematics_row_214,0.0,40.0
mmlu_elementary_mathematics_row_215,0.0,12.0
mmlu_elementary_mathematics_row_216,0.0,51.0
mmlu_elementary_mathematics_row_217,0.0,13.0
mmlu_elementary_mathematics_row_218,0.0,17.0
mmlu_elementary_mathematics_row_219,0.0,51.0
mmlu_elementary_mathematics_row_220,0.0,41.0
mmlu_elementary_mathematics_row_221,0.0,35.0
mmlu_elementary_mathematics_row_222,0.0,11.0
mmlu_elementary_mathematics_row_223,0.0,27.0
mmlu_elementary_mathematics_row_224,0.0,27.0
mmlu_elementary_mathematics_row_225,0.0,16.0
mmlu_elementary_mathematics_row_226,0.0,44.0
mmlu_elementary_mathematics_row_227,0.0,88.0
mmlu_elementary_mathematics_row_228,0.0,10.0
mmlu_elementary_mathematics_row_229,0.0,15.0
mmlu_elementary_mathematics_row_230,0.0,76.0
mmlu_elementary_mathematics_row_231,0.0,24.0
mmlu_elementary_mathematics_row_232,0.0,12.0
mmlu_elementary_mathematics_row_233,0.0,42.0
mmlu_elementary_mathematics_row_234,0.0,8.0
mmlu_elementary_mathematics_row_235,0.0,36.0
mmlu_elementary_mathematics_row_236,0.0,9.0
mmlu_elementary_mathematics_row_237,0.0,23.0
mmlu_elementary_mathematics_row_238,0.0,5.0
mmlu_elementary_mathematics_row_239,0.0,21.0
mmlu_elementary_mathematics_row_240,0.0,26.0
mmlu_elementary_mathematics_row_241,0.0,9.0
mmlu_elementary_mathematics_row_242,0.0,45.0
mmlu_elementary_mathematics_row_243,0.0,54.0
mmlu_elementary_mathematics_row_244,0.0,45.0
mmlu_elementary_mathematics_row_245,0.0,27.0
mmlu_elementary_mathematics_row_246,0.0,31.0
mmlu_elementary_mathematics_row_247,0.0,8.0
mmlu_elementary_mathematics_row_248,0.0,12.0
mmlu_elementary_mathematics_row_249,0.0,7.0
mmlu_elementary_mathematics_row_250,0.0,78.0
mmlu_elementary_mathematics_row_251,0.0,10.0
mmlu_elementary_mathematics_row_252,0.0,13.0
mmlu_elementary_mathematics_row_253,0.0,4.0
mmlu_elementary_mathematics_row_254,0.0,9.0
mmlu_elementary_mathematics_row_255,4.0,38.0
mmlu_elementary_mathematics_row_256,0.0,45.0
mmlu_elementary_mathematics_row_257,0.0,39.0
mmlu_elementary_mathematics_row_258,0.0,59.0
mmlu_elementary_mathematics_row_259,0.0,11.0
mmlu_elementary_mathematics_row_260,0.0,47.0
mmlu_elementary_mathematics_row_261,0.0,45.0
mmlu_elementary_mathematics_row_262,0.0,42.0
mmlu_elementary_mathematics_row_263,0.0,40.0
mmlu_elementary_mathematics_row_264,0.0,56.0
mmlu_elementary_mathematics_row_265,8.0,30.0
mmlu_elementary_mathematics_row_266,0.0,13.0
mmlu_elementary_mathematics_row_267,0.0,8.0
mmlu_elementary_mathematics_row_268,0.0,9.0
mmlu_elementary_mathematics_row_269,0.0,20.0
mmlu_elementary_mathematics_row_270,0.0,36.0
mmlu_elementary_mathematics_row_271,0.0,11.0
mmlu_elementary_mathematics_row_272,0.0,27.0
mmlu_elementary_mathematics_row_273,0.0,40.0
mmlu_elementary_mathematics_row_274,0.0,26.0
mmlu_elementary_mathematics_row_275,6.0,26.0
mmlu_elementary_mathematics_row_276,0.0,14.0
mmlu_elementary_mathematics_row_277,0.0,8.0
mmlu_elementary_mathematics_row_278,0.0,54.0
mmlu_elementary_mathematics_row_279,0.0,35.0
