question_id,n_tokens,n_nouns,flesch_kincaid,WSCG_Depth_resid_tokens,WSCG_Nodes_resid_tokens
mmlu_electrical_engineering_row_99,4.0,1.0,18.420000000000005,-2.1214457843606485,-1.286649224252582
mmlu_electrical_engineering_row_100,11.0,3.0,9.081818181818182,-1.3306574715295953,-0.9062630599871966
mmlu_electrical_engineering_row_101,9.0,4.0,11.520000000000003,-1.7708827037670392,0.8421980359369794
mmlu_electrical_engineering_row_102,15.0,4.0,4.823333333333334,-1.9502070070547082,-0.40318525183554677
mmlu_electrical_engineering_row_103,15.0,5.0,16.590909090909097,-0.4502070070547082,-0.40318525183554677
mmlu_electrical_engineering_row_104,9.0,3.0,10.208888888888893,-2.270882703767039,-1.1578019640630206
mmlu_electrical_engineering_row_105,27.0,5.0,12.250000000000004,0.6911443863699542,0.10604817261940092
mmlu_electrical_engineering_row_106,10.0,3.0,3.653333333333336,-1.300770087648317,-0.5320325120251086
mmlu_electrical_engineering_row_107,6.0,2.0,9.96,-2.1812205521232046,-0.035110320176757526
mmlu_electrical_engineering_row_108,21.0,8.0,7.818888888888889,-0.6295313103423767,1.351431460391927
mmlu_electrical_engineering_row_109,11.0,7.0,9.081818181818182,-1.3306574715295953,3.0937369400128034
mmlu_electrical_engineering_row_110,13.0,5.0,8.541538461538462,-1.3904322392921515,-0.6547241559113717
mmlu_electrical_engineering_row_111,16.0,4.0,5.041428571428572,-0.48009439093598605,-0.7774157997976348
mmlu_electrical_engineering_row_112,22.0,7.0,11.68,3.340581305776345,2.977200912429838
mmlu_electrical_engineering_row_113,12.0,6.0,7.190000000000001,1.6394551445891263,2.7195063920507163
mmlu_electrical_engineering_row_114,10.0,2.0,6.705000000000002,0.699229912351683,-0.5320325120251086
mmlu_electrical_engineering_row_115,15.0,6.0,14.656666666666666,0.5497929929452918,1.5968147481644532
mmlu_electrical_engineering_row_116,6.0,3.0,8.383333333333333,-2.1812205521232046,-0.035110320176757526
mmlu_electrical_engineering_row_117,14.0,4.0,11.706666666666667,-1.9203196231734299,-1.0289547038734597
mmlu_electrical_engineering_row_118,21.0,7.0,7.967368421052633,0.8704686896576233,0.3514314603919271
mmlu_electrical_engineering_row_119,5.0,1.0,5.240000000000002,-0.15133316824192633,0.33912022778533
mmlu_electrical_engineering_row_120,14.0,4.0,6.726153846153846,1.0796803768265701,0.9710452961265403
mmlu_electrical_engineering_row_121,15.0,5.0,4.91076923076923,1.0497929929452918,0.5968147481644532
mmlu_electrical_engineering_row_122,14.0,4.0,9.44923076923077,-1.4203196231734299,-1.0289547038734597
mmlu_electrical_engineering_row_123,18.0,5.0,12.037500000000005,0.9601308413014573,1.4741231042781902
mmlu_electrical_engineering_row_124,10.0,3.0,15.45,-1.300770087648317,-0.5320325120251086
mmlu_electrical_engineering_row_125,11.0,3.0,8.009090909090911,-0.8306574715295953,-0.9062630599871966
mmlu_electrical_engineering_row_126,38.0,15.0,15.873939393939395,-0.13761683632410548,4.989512145036436
mmlu_electrical_engineering_row_127,17.0,6.0,6.780000000000001,-1.0099817748172644,-0.15164634775972274
mmlu_electrical_engineering_row_128,24.0,9.0,13.928333333333335,10.280806538013788,5.228739816505664
mmlu_electrical_engineering_row_129,34.0,10.0,9.44923076923077,1.481932699201007,3.486434336884786
mmlu_electrical_engineering_row_130,14.0,3.0,9.44923076923077,-1.9203196231734299,-0.028954703873459664
mmlu_electrical_engineering_row_131,9.0,3.0,12.831111111111113,-0.7708827037670392,0.8421980359369794
mmlu_electrical_engineering_row_132,13.0,4.0,3.653333333333336,2.6095677607078485,2.3452758440886283
mmlu_electrical_engineering_row_133,9.0,3.0,8.89777777777778,-1.7708827037670392,-1.1578019640630206
mmlu_electrical_engineering_row_134,6.0,3.0,4.450000000000003,-2.1812205521232046,-0.035110320176757526
mmlu_electrical_engineering_row_135,16.0,5.0,8.353333333333339,5.519905609064014,1.2225842002023652
mmlu_electrical_engineering_row_136,7.0,3.0,12.320000000000004,-0.711107936004483,0.5906591318611545
mmlu_electrical_engineering_row_137,9.0,4.0,8.180000000000003,-0.7708827037670392,0.8421980359369794
mmlu_electrical_engineering_row_138,22.0,7.0,11.142857142857142,1.340581305776345,1.9772009124298382
mmlu_electrical_engineering_row_139,11.0,2.0,10.73,-1.3306574715295953,-1.9062630599871966
mmlu_electrical_engineering_row_140,22.0,5.0,12.860000000000003,-0.15941869422365507,-0.022799087570161802
mmlu_electrical_engineering_row_141,13.0,7.0,6.790000000000003,-0.39043223929215154,2.3452758440886283
mmlu_electrical_engineering_row_142,40.0,17.0,14.08606060606061,6.802608395913338,7.24105104911226
mmlu_electrical_engineering_row_143,10.0,2.0,10.208888888888893,-0.800770087648317,-0.5320325120251086
mmlu_electrical_engineering_row_144,26.0,7.0,9.736,0.2210317702512321,-1.519721279418512
mmlu_elementary_mathematics_row_0,11.0,3.0,-0.6699999999999982,0.16934252847040465,1.0937369400128034
mmlu_elementary_mathematics_row_1,32.0,12.0,1.8122962962962994,3.0417074669635635,5.234895432808962
mmlu_elementary_mathematics_row_2,12.0,1.0,0.7199999999999989,-2.3605448554108737,-1.2804936079492837
mmlu_elementary_mathematics_row_3,32.0,10.0,1.4795000000000016,-1.4582925330364365,2.234895432808962
mmlu_elementary_mathematics_row_4,33.0,8.0,2.37857142857143,0.5118200830822852,2.8606648848468748
mmlu_elementary_mathematics_row_5,36.0,4.0,4.641666666666666,0.4221579314384507,-1.2620267590393883
mmlu_elementary_mathematics_row_6,16.0,2.0,4.823333333333334,-0.980094390935986,0.22258420020236525
mmlu_elementary_mathematics_row_7,8.0,1.0,-0.3200000000000003,-0.24099531988576084,0.21642858389906694
mmlu_elementary_mathematics_row_8,8.0,1.0,2.6300000000000026,-0.24099531988576084,0.21642858389906694
mmlu_elementary_mathematics_row_9,6.0,1.0,-0.0600000000000005,0.8187794478767954,0.9648896798232425
mmlu_elementary_mathematics_row_10,62.0,16.0,2.9946226415094337,-0.8549140494747816,8.007978993946331
mmlu_elementary_mathematics_row_11,10.0,1.0,5.682857142857145,0.19922991235168297,0.4679674879748914
mmlu_elementary_mathematics_row_12,38.0,12.0,3.360606060606063,2.8623831636758945,2.9895121450364357
mmlu_elementary_mathematics_row_13,16.0,2.0,5.240000000000002,-0.980094390935986,1.2225842002023652
mmlu_elementary_mathematics_row_14,6.0,1.0,-1.8399999999999999,-1.1812205521232046,-1.0351103201767575
mmlu_elementary_mathematics_row_15,43.0,14.0,4.823333333333334,0.21294624426950381,3.1183594052259984
mmlu_elementary_mathematics_row_16,20.0,3.0,2.280000000000001,-0.09964392646109888,1.7256620083540142
mmlu_elementary_mathematics_row_17,50.0,13.0,6.827012195121952,-0.4962654428994435,1.4987455694913834
mmlu_elementary_mathematics_row_18,25.0,7.0,6.010000000000002,-1.2490808458674896,1.8545092685435751
mmlu_elementary_mathematics_row_19,10.0,0.0,20.200000000000006,1.199229912351683,1.4679674879748914
mmlu_elementary_mathematics_row_20,14.0,1.0,-2.2299999999999986,3.57968037682657,1.9710452961265403
mmlu_elementary_mathematics_row_21,38.0,10.0,4.433333333333334,-0.6376168363241055,-0.010487854963564303
mmlu_elementary_mathematics_row_22,7.0,2.0,0.0,-0.711107936004483,1.5906591318611545
mmlu_elementary_mathematics_row_23,31.0,8.0,3.304347826086957,-0.4284051491551586,1.609125980771049
mmlu_elementary_mathematics_row_24,16.0,4.0,7.294545454545457,2.019905609064014,2.2225842002023652
mmlu_elementary_mathematics_row_25,14.0,4.0,2.879999999999999,0.5796803768265701,2.9710452961265403
mmlu_elementary_mathematics_row_26,13.0,2.0,9.765,-0.39043223929215154,-0.6547241559113717
mmlu_elementary_mathematics_row_27,11.0,2.0,3.997142857142858,1.1693425284704047,1.0937369400128034
mmlu_elementary_mathematics_row_28,46.0,12.0,5.540000000000003,-0.8767159073743311,0.9956677613397353
mmlu_elementary_mathematics_row_29,19.0,6.0,11.3,-1.0697565425798206,1.0998925563161022
mmlu_elementary_mathematics_row_30,34.0,11.0,5.884285714285717,1.481932699201007,3.486434336884786
mmlu_elementary_mathematics_row_31,6.0,0.0,-3.01,0.31877944787679535,0.9648896798232425
mmlu_elementary_mathematics_row_32,14.0,2.0,6.010000000000002,-0.9203196231734299,-0.028954703873459664
mmlu_elementary_mathematics_row_33,13.0,2.0,6.936363636363637,0.10956776070784846,0.3452758440886283
mmlu_elementary_mathematics_row_34,27.0,8.0,4.254545454545454,-1.8088556136300458,1.106048172619401
mmlu_elementary_mathematics_row_35,28.0,7.0,6.370000000000001,2.161257002488676,4.731817624657312
mmlu_elementary_mathematics_row_36,18.0,3.0,-0.6699999999999982,2.9601308413014573,2.47412310427819
mmlu_elementary_mathematics_row_37,14.0,4.0,8.009090909090911,1.0796803768265701,0.9710452961265403
mmlu_elementary_mathematics_row_38,61.0,14.0,6.735441176470591,-1.3250266655935032,0.38220954190841994
mmlu_elementary_mathematics_row_39,12.0,3.0,1.7000000000000028,-1.3605448554108737,0.7195063920507163
mmlu_elementary_mathematics_row_40,34.0,8.0,5.036153846153844,-0.5180673007989931,4.486434336884786
mmlu_elementary_mathematics_row_41,47.0,10.0,1.1964705882352966,3.593396708744391,2.6214372133776465
mmlu_elementary_mathematics_row_42,10.0,2.0,5.230000000000004,-1.300770087648317,-0.5320325120251086
mmlu_elementary_mathematics_row_43,17.0,2.0,2.3114285714285714,3.9900182251827356,1.8483536522402773
mmlu_elementary_mathematics_row_44,30.0,8.0,3.11452380952381,-1.3985177652738803,2.983356528733138
mmlu_elementary_mathematics_row_45,20.0,4.0,-1.1271428571428554,-2.099643926461099,0.7256620083540142
mmlu_elementary_mathematics_row_46,14.0,0.0,2.177142857142858,0.07968037682657014,1.9710452961265403
mmlu_elementary_mathematics_row_47,7.0,1.0,8.400000000000002,0.28889206399551703,2.5906591318611545
mmlu_elementary_mathematics_row_48,23.0,4.0,7.190000000000001,1.8106939218950666,-0.3970296355322489
mmlu_elementary_mathematics_row_49,11.0,2.0,0.7199999999999989,-1.3306574715295953,0.09373694001280342
mmlu_elementary_mathematics_row_50,38.0,10.0,6.578333333333337,-1.6376168363241055,-0.010487854963564303
mmlu_elementary_mathematics_row_51,17.0,1.0,-1.8399999999999999,3.4900182251827356,1.8483536522402773
mmlu_elementary_mathematics_row_52,10.0,2.0,8.180000000000003,-0.800770087648317,-0.5320325120251086
mmlu_elementary_mathematics_row_53,23.0,6.0,5.483157894736845,-0.6893060781049334,1.602970364467751
mmlu_elementary_mathematics_row_54,15.0,3.0,1.8733333333333313,3.049792992945292,2.5968147481644532
mmlu_elementary_mathematics_row_55,56.0,15.0,4.522727272727273,-1.1755897461871125,2.253362281718857
mmlu_elementary_mathematics_row_56,34.0,11.0,1.6927155172413784,-0.018067300798993102,8.486434336884786
mmlu_elementary_mathematics_row_57,34.0,11.0,5.269655172413795,0.4819326992010069,5.486434336884786
mmlu_elementary_mathematics_row_58,28.0,10.0,5.806666666666668,-0.3387429975113241,2.731817624657312
mmlu_elementary_mathematics_row_59,11.0,1.0,2.280000000000001,3.1693425284704047,1.0937369400128034
mmlu_elementary_mathematics_row_60,9.0,0.0,5.246666666666666,1.2291172962329608,1.8421980359369794
mmlu_elementary_mathematics_row_61,9.0,2.0,2.280000000000001,-1.2708827037670392,-1.1578019640630206
mmlu_elementary_mathematics_row_62,56.0,18.0,4.268611111111113,0.32441025381288746,5.253362281718857
mmlu_elementary_mathematics_row_63,37.0,6.0,3.4616666666666696,-0.10772945244282717,3.363742692998523
mmlu_elementary_mathematics_row_64,13.0,2.0,3.6700000000000017,0.10956776070784846,1.3452758440886283
mmlu_elementary_mathematics_row_65,26.0,9.0,4.238333333333333,-0.7789682297487679,2.480278720581488
mmlu_elementary_mathematics_row_66,12.0,2.0,4.317857142857143,1.1394551445891263,1.7195063920507163
mmlu_elementary_mathematics_row_67,53.0,16.0,3.8550000000000004,0.9140724054567215,2.3760539256051203
mmlu_elementary_mathematics_row_68,12.0,3.0,5.145,-1.3605448554108737,0.7195063920507163
mmlu_elementary_mathematics_row_69,12.0,2.0,7.142777777777777,-1.8605448554108737,-1.2804936079492837
mmlu_elementary_mathematics_row_70,29.0,7.0,2.7527380952380973,-0.3686303813926024,4.357587076695225
mmlu_elementary_mathematics_row_71,39.0,8.0,4.064285714285717,-0.1675042202053838,1.6152815970743486
mmlu_elementary_mathematics_row_72,8.0,0.0,5.240000000000002,-1.7409953198857608,-1.783571416100933
mmlu_elementary_mathematics_row_73,35.0,11.0,4.840000000000003,-0.04795468468027142,3.1122037889226988
mmlu_elementary_mathematics_row_74,28.0,7.0,5.805,0.6612570024886759,1.731817624657312
mmlu_elementary_mathematics_row_75,37.0,13.0,7.304137931034482,-1.1077294524428272,0.3637426929985228
mmlu_elementary_mathematics_row_76,19.0,7.0,-2.3599999999999994,0.9302434574201794,4.099892556316102
mmlu_elementary_mathematics_row_77,8.0,1.0,2.879999999999999,-1.7409953198857608,-0.7835714161009331
mmlu_elementary_mathematics_row_78,16.0,5.0,4.003076923076925,-1.480094390935986,0.22258420020236525
mmlu_elementary_mathematics_row_79,36.0,12.0,5.949677419354842,-1.5778420685615493,1.7379732409606117
mmlu_elementary_mathematics_row_80,27.0,9.0,7.609761904761903,-0.30885561363004577,2.106048172619401
mmlu_elementary_mathematics_row_81,16.0,5.0,1.0311111111111124,1.019905609064014,1.2225842002023652
mmlu_elementary_mathematics_row_82,13.0,4.0,2.4700000000000024,1.1095677607078485,1.3452758440886283
mmlu_elementary_mathematics_row_83,11.0,1.0,5.682857142857145,-0.8306574715295953,0.09373694001280342
mmlu_elementary_mathematics_row_84,46.0,16.0,7.550000000000001,-0.8767159073743311,-0.0043322386602646645
mmlu_elementary_mathematics_row_85,8.0,0.0,0.0,2.259004680114239,3.216428583899067
mmlu_elementary_mathematics_row_86,12.0,3.0,-0.7392857142857139,1.1394551445891263,3.7195063920507163
mmlu_elementary_mathematics_row_87,10.0,3.0,2.3114285714285714,1.699229912351683,0.4679674879748914
mmlu_elementary_mathematics_row_88,56.0,15.0,4.642923588039867,3.8244102538128875,9.253362281718857
mmlu_elementary_mathematics_row_89,9.0,1.0,1.3133333333333361,1.7291172962329608,2.8421980359369794
mmlu_elementary_mathematics_row_90,8.0,1.0,3.6700000000000017,1.2590046801142392,2.216428583899067
mmlu_elementary_mathematics_row_91,27.0,9.0,4.286304347826089,-0.8088556136300458,2.106048172619401
mmlu_elementary_mathematics_row_92,11.0,1.0,3.7550000000000026,4.169342528470405,0.09373694001280342
mmlu_elementary_mathematics_row_93,14.0,1.0,-2.2299999999999986,-0.42031962317342986,-0.028954703873459664
mmlu_elementary_mathematics_row_94,11.0,1.0,3.7550000000000026,4.169342528470405,0.09373694001280342
mmlu_elementary_mathematics_row_95,46.0,16.0,2.5749999999999993,0.6232840926256689,4.995667761339735
mmlu_elementary_mathematics_row_96,32.0,9.0,3.817391304347826,0.04170746696356353,0.23489543280896186
mmlu_elementary_mathematics_row_97,20.0,4.0,6.137499999999999,6.400356073538902,-1.2743379916459858
mmlu_elementary_mathematics_row_98,15.0,4.0,2.879999999999999,0.5497929929452918,2.5968147481644532
mmlu_elementary_mathematics_row_99,29.0,10.0,6.790000000000003,-0.8686303813926024,3.357587076695225
mmlu_elementary_mathematics_row_100,47.0,16.0,6.428947368421053,2.593396708744391,8.621437213377646
mmlu_elementary_mathematics_row_101,18.0,3.0,10.154545454545456,0.4601308413014573,0.47412310427819016
mmlu_elementary_mathematics_row_102,38.0,11.0,4.057500000000001,1.8623831636758945,1.9895121450364357
mmlu_elementary_mathematics_row_103,34.0,9.0,7.583240740740742,-0.5180673007989931,2.486434336884786
mmlu_elementary_mathematics_row_104,26.0,9.0,6.3384782608695645,-2.278968229748768,2.480278720581488
mmlu_elementary_mathematics_row_105,9.0,3.0,3.7550000000000026,-1.2708827037670392,-0.1578019640630206
mmlu_elementary_mathematics_row_106,36.0,8.0,8.375344827586208,-1.5778420685615493,-1.2620267590393883
mmlu_elementary_mathematics_row_107,29.0,4.0,3.997142857142858,-1.8686303813926024,0.35758707669522494
mmlu_elementary_mathematics_row_108,43.0,14.0,7.368571428571428,-0.7870537557304962,9.118359405225998
mmlu_elementary_mathematics_row_109,28.0,8.0,3.1818181818181834,-1.838742997511324,1.731817624657312
mmlu_elementary_mathematics_row_110,32.0,9.0,6.726153846153846,-1.9582925330364365,2.234895432808962
mmlu_elementary_mathematics_row_111,44.0,10.0,3.653333333333336,0.1830588603882255,-1.2558711427360905
mmlu_elementary_mathematics_row_112,49.0,14.0,5.451902439024391,0.0336219409818348,5.872976117453472
mmlu_elementary_mathematics_row_113,5.0,0.0,8.400000000000002,-1.6513331682419263,0.33912022778533
mmlu_elementary_mathematics_row_114,29.0,7.0,0.8669047619047632,2.1313696186073976,2.357587076695225
mmlu_elementary_mathematics_row_115,8.0,1.0,7.600000000000001,0.25900468011423916,2.216428583899067
mmlu_elementary_mathematics_row_116,8.0,3.0,0.5199999999999996,-1.2409953198857608,1.216428583899067
mmlu_elementary_mathematics_row_117,27.0,9.0,4.238333333333333,2.6911443863699542,2.106048172619401
mmlu_elementary_mathematics_row_118,29.0,7.0,4.799347826086958,-1.8686303813926024,0.35758707669522494
mmlu_elementary_mathematics_row_119,34.0,7.0,2.7792592592592626,-0.018067300798993102,-0.5135656631152141
mmlu_elementary_mathematics_row_120,63.0,14.0,3.6585882352941184,-1.8848014333560599,-1.3662515540157543
mmlu_elementary_mathematics_row_121,21.0,5.0,5.400000000000002,0.37046868965762325,1.351431460391927
mmlu_elementary_mathematics_row_122,14.0,3.0,7.368571428571428,0.5796803768265701,2.9710452961265403
mmlu_elementary_mathematics_row_123,36.0,13.0,2.09,-0.0778420685615493,5.737973240960612
mmlu_elementary_mathematics_row_124,32.0,8.0,3.003636363636364,-1.9582925330364365,1.2348954328089619
mmlu_elementary_mathematics_row_125,29.0,9.0,7.633846153846157,0.6313696186073976,4.357587076695225
mmlu_elementary_mathematics_row_126,15.0,1.0,6.936363636363637,0.049792992945291825,1.5968147481644532
mmlu_elementary_mathematics_row_127,26.0,7.0,2.873333333333335,-0.2789682297487679,2.480278720581488
mmlu_elementary_mathematics_row_128,26.0,9.0,5.825434782608696,0.7210317702512321,4.480278720581488
mmlu_elementary_mathematics_row_129,11.0,2.0,2.280000000000001,0.16934252847040465,0.09373694001280342
mmlu_elementary_mathematics_row_130,35.0,12.0,5.223333333333333,-0.5479546846802714,3.1122037889226988
mmlu_elementary_mathematics_row_131,20.0,6.0,4.492500000000003,-2.099643926461099,0.7256620083540142
mmlu_elementary_mathematics_row_132,16.0,5.0,6.780000000000001,0.01990560906401395,0.22258420020236525
mmlu_elementary_mathematics_row_133,60.0,17.0,5.616453488372091,6.704860718287775,9.756440089870509
mmlu_elementary_mathematics_row_134,8.0,1.0,-1.8399999999999999,0.7590046801142392,1.216428583899067
mmlu_elementary_mathematics_row_135,46.0,16.0,3.7005128205128237,0.12328409262566886,4.995667761339735
mmlu_elementary_mathematics_row_136,35.0,9.0,7.293484848484848,-0.5479546846802714,0.11220378892269878
mmlu_elementary_mathematics_row_137,33.0,7.0,5.845370370370372,0.011820083082285215,2.8606648848468748
mmlu_elementary_mathematics_row_138,47.0,17.0,6.431135135135136,9.093396708744391,6.6214372133776465
mmlu_elementary_mathematics_row_139,30.0,7.0,1.0822608695652178,-2.3985177652738803,-2.016643471266862
mmlu_elementary_mathematics_row_140,41.0,15.0,7.4178571428571445,-0.22727898796794044,3.8668205011501726
mmlu_elementary_mathematics_row_141,24.0,6.0,2.342222222222226,4.780806538013788,6.228739816505664
mmlu_elementary_mathematics_row_142,14.0,3.0,-0.6699999999999982,3.07968037682657,1.9710452961265403
mmlu_elementary_mathematics_row_143,34.0,13.0,2.5409655172413785,-0.5180673007989931,6.486434336884786
mmlu_elementary_mathematics_row_144,34.0,10.0,4.964444444444446,-0.018067300798993102,5.486434336884786
mmlu_elementary_mathematics_row_145,42.0,12.0,3.059411764705885,-0.2571663718492183,2.4925899531880873
mmlu_elementary_mathematics_row_146,47.0,18.0,10.536707317073173,1.593396708744391,5.6214372133776465
mmlu_elementary_mathematics_row_147,54.0,15.0,3.1283636363636376,-1.115814978424556,0.0018233776430349735
mmlu_elementary_mathematics_row_148,15.0,3.0,-0.6699999999999982,1.0497929929452918,3.5968147481644532
mmlu_elementary_mathematics_row_149,17.0,2.0,11.14,0.9900182251827356,-0.15164634775972274
mmlu_elementary_mathematics_row_150,46.0,15.0,5.497368421052631,-1.8767159073743311,2.9956677613397353
mmlu_elementary_mathematics_row_151,13.0,1.0,4.964444444444446,-0.8904322392921515,-1.6547241559113717
mmlu_elementary_mathematics_row_152,70.0,25.0,9.52692307692308,2.405986879474993,9.01413461024963
mmlu_elementary_mathematics_row_153,26.0,6.0,4.331666666666667,-2.778968229748768,-0.519721279418512
mmlu_elementary_mathematics_row_154,36.0,16.0,8.467592592592595,-0.0778420685615493,5.737973240960612
mmlu_elementary_mathematics_row_155,55.0,16.0,7.858333333333331,-1.1457023623058342,-2.372407170319054
mmlu_elementary_mathematics_row_156,28.0,8.0,3.6666666666666643,-0.3387429975113241,4.731817624657312
mmlu_elementary_mathematics_row_157,48.0,14.0,9.534210526315793,1.5635093248631127,8.247206665415561
mmlu_elementary_mathematics_row_158,12.0,3.0,4.790909090909089,-0.8605448554108737,-0.2804936079492837
mmlu_elementary_mathematics_row_159,7.0,0.0,0.7199999999999989,0.28889206399551703,0.5906591318611545
mmlu_elementary_mathematics_row_160,11.0,2.0,5.230000000000004,-1.3306574715295953,0.09373694001280342
mmlu_elementary_mathematics_row_161,32.0,11.0,4.527407407407409,2.5417074669635635,6.234895432808962
mmlu_elementary_mathematics_row_162,9.0,1.0,0.5166666666666693,-0.27088270376703916,-0.1578019640630206
mmlu_elementary_mathematics_row_163,21.0,7.0,2.8866666666666667,0.8704686896576233,4.351431460391927
mmlu_elementary_mathematics_row_164,11.0,2.0,7.234285714285715,-1.3306574715295953,0.09373694001280342
mmlu_elementary_mathematics_row_165,35.0,7.0,4.455862068965519,-0.5479546846802714,1.1122037889226988
mmlu_elementary_mathematics_row_166,12.0,2.0,4.317857142857143,1.1394551445891263,1.7195063920507163
mmlu_elementary_mathematics_row_167,19.0,4.0,5.818461538461541,-0.06975654257982056,3.099892556316102
mmlu_elementary_mathematics_row_168,31.0,9.0,0.9515384615384619,-0.4284051491551586,1.609125980771049
mmlu_elementary_mathematics_row_169,30.0,11.0,4.095978260869565,-1.8985177652738803,2.983356528733138
mmlu_elementary_mathematics_row_170,12.0,3.0,3.7181818181818187,0.13945514458912633,-0.2804936079492837
mmlu_elementary_mathematics_row_171,9.0,2.0,4.450000000000003,-0.7708827037670392,-0.1578019640630206
mmlu_elementary_mathematics_row_172,26.0,5.0,-0.07789473684210435,1.221031770251232,-0.519721279418512
mmlu_elementary_mathematics_row_173,28.0,4.0,0.5051190476190506,-1.338742997511324,-1.268182375342688
mmlu_elementary_mathematics_row_174,12.0,1.0,3.6700000000000017,0.13945514458912633,1.7195063920507163
mmlu_elementary_mathematics_row_175,21.0,5.0,5.077941176470592,-1.1295313103423767,1.351431460391927
mmlu_elementary_mathematics_row_176,44.0,12.0,4.209189189189189,-0.3169411396117745,2.7441288572639095
mmlu_elementary_mathematics_row_177,7.0,1.0,5.240000000000002,-0.711107936004483,0.5906591318611545
mmlu_elementary_mathematics_row_178,9.0,0.0,5.246666666666666,1.2291172962329608,1.8421980359369794
mmlu_elementary_mathematics_row_179,20.0,4.0,15.555000000000003,-1.0996439264610989,-0.2743379916459858
mmlu_elementary_mathematics_row_180,53.0,13.0,3.4058604651162803,-0.5859275945432785,-0.6239460743948797
mmlu_elementary_mathematics_row_181,20.0,1.0,8.353333333333339,3.900356073538901,1.7256620083540142
mmlu_elementary_mathematics_row_182,10.0,1.0,3.6700000000000017,3.199229912351683,3.4679674879748914
mmlu_elementary_mathematics_row_183,28.0,10.0,5.863636363636363,0.16125700248867592,1.731817624657312
mmlu_elementary_mathematics_row_184,14.0,3.0,9.44923076923077,0.5796803768265701,0.9710452961265403
mmlu_elementary_mathematics_row_185,71.0,26.0,7.203387096774197,7.876099495593715,8.639904062287542
mmlu_elementary_mathematics_row_186,72.0,21.0,8.520634920634922,0.34621211171243704,7.2656735143254565
mmlu_elementary_mathematics_row_187,43.0,11.0,4.565789473684209,0.7129462442695038,3.1183594052259984
mmlu_elementary_mathematics_row_188,14.0,3.0,2.6321428571428562,-0.9203196231734299,0.9710452961265403
mmlu_elementary_mathematics_row_189,24.0,3.0,0.8049999999999997,1.2808065380137883,2.228739816505664
mmlu_elementary_mathematics_row_190,33.0,9.0,4.907142857142858,-1.4881799169177148,1.8606648848468748
mmlu_elementary_mathematics_row_191,25.0,9.0,6.2755555555555596,-1.2490808458674896,4.854509268543575
mmlu_elementary_mathematics_row_192,21.0,4.0,9.89714285714286,-0.12953131034237675,0.3514314603919271
mmlu_elementary_mathematics_row_193,20.0,4.0,7.600000000000001,0.9003560735389011,2.725662008354014
mmlu_elementary_mathematics_row_194,21.0,7.0,3.1388888888888893,0.37046868965762325,2.351431460391927
mmlu_elementary_mathematics_row_195,19.0,3.0,0.5199999999999996,2.4302434574201794,0.09989255631610217
mmlu_elementary_mathematics_row_196,36.0,11.0,2.486666666666668,-0.5778420685615493,0.7379732409606117
mmlu_elementary_mathematics_row_197,31.0,9.0,4.645000000000003,2.5715948508448414,4.609125980771049
mmlu_elementary_mathematics_row_198,36.0,9.0,4.436666666666671,0.4221579314384507,2.7379732409606117
mmlu_elementary_mathematics_row_199,10.0,2.0,2.6300000000000026,0.19922991235168297,1.4679674879748914
mmlu_elementary_mathematics_row_200,11.0,2.0,6.705000000000002,-0.8306574715295953,0.09373694001280342
mmlu_elementary_mathematics_row_201,37.0,7.0,5.863636363636363,0.8922705475571728,4.363742692998523
mmlu_elementary_mathematics_row_202,8.0,1.0,-1.8399999999999999,0.7590046801142392,1.216428583899067
mmlu_elementary_mathematics_row_203,7.0,0.0,-2.619999999999999,0.28889206399551703,0.5906591318611545
mmlu_elementary_mathematics_row_204,26.0,10.0,7.471818181818183,0.2210317702512321,6.480278720581488
mmlu_elementary_mathematics_row_205,10.0,2.0,3.8628571428571448,0.19922991235168297,1.4679674879748914
mmlu_elementary_mathematics_row_206,37.0,9.0,2.9512500000000017,0.39227054755717283,-0.6362573070014772
mmlu_elementary_mathematics_row_207,11.0,2.0,12.831111111111113,-0.8306574715295953,0.09373694001280342
mmlu_elementary_mathematics_row_208,37.0,13.0,3.4616666666666696,0.8922705475571728,3.363742692998523
mmlu_elementary_mathematics_row_209,11.0,3.0,0.7199999999999989,-1.3306574715295953,0.09373694001280342
mmlu_elementary_mathematics_row_210,11.0,2.0,5.230000000000004,-1.3306574715295953,0.09373694001280342
mmlu_elementary_mathematics_row_211,34.0,8.0,6.3976923076923065,-1.518067300798993,0.4864343368847859
mmlu_elementary_mathematics_row_212,8.0,2.0,2.4833333333333343,-0.7409953198857608,0.21642858389906694
mmlu_elementary_mathematics_row_213,29.0,10.0,3.236000000000004,-1.3686303813926024,1.357587076695225
mmlu_elementary_mathematics_row_214,40.0,10.0,2.0538064516129033,-2.197391604086662,-0.7589489508877403
mmlu_elementary_mathematics_row_215,12.0,2.0,5.246666666666666,-0.8605448554108737,2.7195063920507163
mmlu_elementary_mathematics_row_216,51.0,15.0,3.7005128205128237,1.4738471732192782,9.124515021529298
mmlu_elementary_mathematics_row_217,13.0,2.0,1.9496428571428588,0.10956776070784846,0.3452758440886283
mmlu_elementary_mathematics_row_218,17.0,3.0,8.350000000000005,-1.5099817748172644,-2.1516463477597227
mmlu_elementary_mathematics_row_219,51.0,12.0,3.6432692307692314,-1.0261528267807218,0.12451502152929805
mmlu_elementary_mathematics_row_220,41.0,13.0,1.644606060606062,2.7727210120320596,5.866820501150173
