lambda,gap,r2_stem,r2_nonstem,q
445.09724316670327,0.0634515748684864,0.10127827436632242,0.037826699497836014,0.13268991213825054
518.4527193028116,0.052701206059565076,0.08997739399063587,0.03727618793107079,0.11395367436903112
407.2874610764411,0.04666066398619528,0.09073141966805842,0.04407075568186314,0.097758533219406
487.63601076582563,0.06069067588959687,0.10253481953062338,0.04184414364102651,0.12439628803734396
493.2887053154991,0.03986280287604638,0.07703744069040874,0.037174637814362366,0.08978115118600474
468.0168671279753,0.040201075344624915,0.08191777821184287,0.04171670286721796,0.08727614853168533
418.169179023731,0.03710164716512576,0.07416235168969354,0.03706070452456778,0.08443211598582623
482.54875325169996,0.04843479627539249,0.08506526284827609,0.0366304665728836,0.10659856440331242
446.04089856852806,0.050170271413189194,0.0881365377616018,0.0379662663484126,0.10871934636817343
592.4678549364253,0.05307011177157339,0.09357736630411095,0.04050725453253756,0.1119707416429074
431.2638863857792,0.044755826045938196,0.08084900316606347,0.036093177120125275,0.10007854074407821
476.0616078755047,0.047690495550561596,0.08974267157594884,0.042052176025387245,0.1010324898807235
554.8041468788288,0.04659443326216761,0.08094664241326954,0.03435220915110193,0.1050731766928148
411.51492546265945,0.0477508276531623,0.08515933466994041,0.037408507016778114,0.10467514691738578
441.0005914288122,0.036423966998159196,0.07174293510217622,0.03531896810401702,0.0843507727284303
491.7124841794939,0.02949464289449799,0.07591351602835894,0.04641887313386095,0.06395184916795948
435.838028543134,0.03860616240033088,0.07684485306706323,0.038238690666732356,0.08655780407311023
461.6825128254495,0.04551938530978927,0.0796492857659955,0.03412990045620623,0.10320612110711946
468.8085185855816,0.04342794221711044,0.0877202912093028,0.044292348992192365,0.09167282327667459
426.5863727454125,0.03569177569225368,0.07593921003276927,0.04024743434051559,0.07950639131911788
521.9903208530959,0.04790494776683063,0.08775209225200842,0.03984714448517779,0.10304749927650475
487.53392579039064,0.02435361367251787,0.0652738979780183,0.04092028430550043,0.056158223963042625
436.1308870514622,0.02350666596471873,0.0671129572767708,0.04360629131205207,0.0531638510841054
432.8659311185329,0.05231808113211678,0.08611792386334083,0.03379984273122405,0.11638482883702314
347.8463393529528,0.028867380523545427,0.06768227817888373,0.0388148976553383,0.06665299336262206
502.25688474553317,0.05688868514145906,0.09388849255395848,0.03699980741249942,0.12180133895734752
528.6505066766404,0.040130030332808486,0.07887459295541077,0.038744562622602285,0.08916122323450973
504.3897389091653,0.03578351075994868,0.07866935750899362,0.04288584674904494,0.0780756469990031
436.39996249955584,0.047162514523295784,0.08622030267482894,0.03905778815153316,0.10227190746854001
515.6350011601462,0.03167909945979763,0.06617742518857694,0.03449832572877931,0.07524254072071565
475.39342803489853,0.04944427928988704,0.08586348336747462,0.036419204077587586,0.10866502624154722
542.501113249491,0.048793731393980244,0.09032457101640057,0.041530839622420324,0.10342879933873314
440.5159593734206,0.0455243327684155,0.08216259224941846,0.036638259481002966,0.10110015581641488
430.9560164144641,0.03690601741616806,0.0793155669796568,0.042409549563488746,0.08052842280793934
461.09597317259613,0.04790407939395369,0.08369345959241647,0.035789380198462784,0.10631277421851854
563.9475304884618,0.061186554140285954,0.09906345734314959,0.03787690320286363,0.1286673069864138
455.0123733099754,0.05649789787955939,0.09214284444618215,0.03564494656662276,0.12233456736595852
533.8237269411984,0.06692711128702744,0.10056813587329094,0.0336410245862635,0.14293297251290807
391.60586317954585,0.037876195026873116,0.07788847610081162,0.040012281073938505,0.08392505127557584
401.1679889531006,0.04528151374347733,0.08000003139542322,0.03471851765194589,0.10223787147839467
517.0844086773795,0.021453770992688526,0.06441603443268118,0.042962263439992654,0.04915297764912671
525.2988297037373,0.03829838442889377,0.07644530336940902,0.03814691894051525,0.0860204198405965
463.70771140951547,0.03754416626840629,0.07040141823157164,0.03285725196316536,0.0885451924119422
547.0687316186668,0.0654609426579037,0.09978541859491274,0.03432447593700905,0.13963984765989806
416.9319438154562,0.04237138700156273,0.0871560593285381,0.04478467232697536,0.08940655434338851
444.5563571209932,0.050482304523363886,0.08709966246790479,0.03661735794454091,0.11042769061983432
563.2920058980744,0.050520588970579094,0.08842313761734633,0.03790254864676723,0.10941836750428016
439.44828077794955,0.03883288279759545,0.07675723205330764,0.0379243492557122,0.08722385861621232
522.8540073816548,0.04714617088641582,0.08737623258195149,0.04023006169553567,0.10135472313743776
457.6767261052373,0.035354985200306444,0.07775277497100186,0.042397789770695415,0.07753225129410116
569.6996045296983,0.02618668797227519,0.07409677663019432,0.047910088657919125,0.05676278013712255
538.9990435992731,0.03330823411296224,0.07615338510286418,0.04284515098990194,0.07327739960055368
499.76499026519014,0.04532144788132153,0.08600935484725025,0.04068790696592872,0.0976271038678953
500.3113841158265,0.03047209136514306,0.07211259631830857,0.041640504953165514,0.06832202863788098
380.34694230276364,0.02627040718360041,0.06237693304040626,0.03610652585680585,0.06279517195191772
504.0515675423303,0.05947645877279073,0.09730521407701243,0.037828755304221695,0.1256848118066811
496.40257462982845,0.042636777258589165,0.0789907401579032,0.03635396289931403,0.09579552407205993
526.1415405718726,0.04296910912347496,0.08227910150592177,0.03930999238244681,0.09419468770247633
489.69050303684344,0.039259336896317554,0.0780139173784834,0.038754580482165846,0.0874674710315125
399.89844838193676,0.025988575686996196,0.06636344444939157,0.04037486876239538,0.0598412492731871
512.9177537189244,0.0404397782363084,0.08407849957584668,0.04363872133953828,0.08650613491449363
434.1564126732992,0.03676383207116107,0.07460577567960669,0.037841943608445616,0.08321334387902285
412.7193884928856,0.03249421430138599,0.07446234484145597,0.04196813054006998,0.0721690954949718
530.5806711255282,0.049993402308133206,0.09529803196093611,0.04530462965280291,0.10295853578780409
463.6493354610866,0.047563304431030184,0.09287964857382436,0.045316344142794174,0.09857811825629409
506.7450556170952,0.0476279434450676,0.08993074476484586,0.04230280131977826,0.10074015258973107
456.14193706842343,0.04952073583244865,0.0872021132718449,0.03768137743939626,0.1077509888787084
395.53328434839204,0.040168839538827106,0.0734016669705373,0.03323282743171019,0.09350502500255117
524.0822122130921,0.01992011152658657,0.0634073042921588,0.043487192765572225,0.04570223294276171
525.9667134625051,0.056572341397421844,0.09604883213552984,0.039476490738107994,0.11908896486618462
477.3094143137787,0.055249102175839226,0.09056137507166051,0.035312272895821284,0.12037089251002278
466.0004773638939,0.04484685055417359,0.08376599359334003,0.03891914303916644,0.09803685744442622
426.7132383852004,0.0421149830254105,0.07808101300740178,0.03596602998199128,0.09509237449714744
457.5366763040147,0.04070708378113119,0.07933422291188286,0.038627139130751664,0.0903590339824065
431.2478073913153,0.046007817662954364,0.07979542597276812,0.033787608309813755,0.1044487147590561
501.49307959646103,0.043671499518543544,0.08160512670371733,0.03793362718517379,0.09655496751698875
436.8833020446036,0.04695635302234502,0.08335117707409367,0.03639482405174865,0.1040135008128055
448.0789355066081,0.036401819139062264,0.07885621183627978,0.04245439269721751,0.07952790138007546
433.6838436211692,0.038808880086783626,0.07735387843294972,0.03854499834616609,0.0867381365921997
445.8069208921006,0.0365610584891608,0.07224626699641457,0.03568520850725376,0.08435382887393242
496.37685582600534,0.06447408132885046,0.10490362504849315,0.04042954371964269,0.13213660420839018
447.12824276268657,0.04797039845793427,0.08180994017883103,0.03383954172089676,0.10815757806753978
415.6854371865775,0.04574868570948387,0.08963674125223575,0.04388805554275188,0.09621089653766515
481.2585788159049,0.05060274903488793,0.08627681792201702,0.035674068887129096,0.11147155008389562
494.1249790486909,0.04985406417576488,0.08523754689606955,0.03538348272030467,0.11032986732210079
486.32261112988635,0.052051542578985255,0.09533239655951031,0.04328085398052506,0.10805121190839662
410.02557084558794,0.05040570998052096,0.08709250932120294,0.036686799340681975,0.11022615624824653
436.51520823248575,0.042964421523654206,0.08347530483125432,0.04051088330760011,0.09332940402868536
435.1067636832231,0.04925403289435859,0.08638933255798875,0.03713529966363016,0.1077070295878643
442.7309506444508,0.04361905234786645,0.08512350043346706,0.04150444808560061,0.09387093940117958
504.9990513866651,0.03916380976327738,0.08142440965436815,0.04226059989109077,0.08495086153463682
471.3054172117627,0.028558975303232925,0.07041751400718754,0.04185853870395462,0.06434672465105865
407.8603601799914,0.03182816644628672,0.0691569592053457,0.03732879275905898,0.0736380360529151
541.5932917987375,0.06480670269662547,0.10181138822722602,0.037004685530600545,0.13582838931990207
468.54448903133016,0.05107455028720165,0.09547943243296131,0.04440488214575966,0.10550710798626758
454.32450833087205,0.0488855721631245,0.08445425474610624,0.03556868258298174,0.10835093473317564
555.7478557802751,0.03872423092303523,0.0744664181723581,0.035742187249322876,0.08862064901200856
444.27459539125994,0.016956366874247175,0.05682976294574604,0.03987339607149887,0.04066372548984387
456.6069021357762,0.04778833474324806,0.08824017964137754,0.040451844898129474,0.1023775061415386
495.15301372313115,0.05460203182744239,0.0925918339246038,0.03798980209716141,0.11680381429432773
441.08256514741515,0.038767497321647304,0.07277674869991446,0.03400925137826716,0.09006722959470062
500.27933200395637,0.037174770033583715,0.08212664665374192,0.044951876620158204,0.07954950887333931
444.9827005613406,0.028248860917884477,0.06952402094240795,0.04127516002452347,0.06402350837345686
465.87002531309554,0.056845152346258865,0.08642457359419331,0.029579421247934445,0.12920465567321246
413.4835584941975,0.04315789293975725,0.08803112861016937,0.044873235670412126,0.09080787153274575
463.27024801557127,0.05420226892314939,0.0941631525970773,0.039960883673927916,0.11444479818359149
483.8112859159737,0.07646661788199738,0.11210685369145046,0.03564023580945308,0.15717286874098332
443.64027249893115,0.0601554813287809,0.0979246956226637,0.0377692142938828,0.12694257544612014
581.3249766264198,0.06592976018233943,0.10504704096058504,0.03911728077824561,0.13581025787738235
467.8914018460855,0.04767418246579669,0.08785498310296547,0.04018080063716878,0.10236906820123984
431.704463774935,0.04698145009647414,0.08840756824232243,0.04142611814584829,0.10017600275973346
412.1082201660611,0.044706385313838526,0.0832287096525326,0.03852232433869407,0.0980713884132744
467.9925135828671,0.047083629120500126,0.08573978076238431,0.038656151641884184,0.10243539321324091
457.2406194376672,0.0590785178399571,0.09619484966711345,0.037116331827156346,0.12562053915594332
403.84206740228547,0.03521913545332955,0.08053641910011788,0.04531728364678833,0.07561396061887765
438.17004818963323,0.03280897802727356,0.07519773673707397,0.04238875870980041,0.07255282536431851
435.50096727593336,0.028732793125159417,0.07082791122824295,0.04209511810308353,0.06457489973881395
465.39078303093993,0.024988061933306716,0.07273659278595002,0.0477485308526433,0.05444181337073303
422.0977846601163,0.033975326684482776,0.07070971758196054,0.036734390897477764,0.07839848559405377
468.43729110530694,0.03879323277590119,0.08104045418009398,0.04224722140419279,0.08425170956477401
532.398547261364,0.03773072996936788,0.0793851499129884,0.04165441994362051,0.0825850253273222
453.0476470294816,0.048769142681729605,0.07943569187368005,0.030666549191950443,0.11274094963130793
463.7043254888122,0.038949027485562504,0.08162528501148525,0.042676257525922745,0.08428062467476183
472.44313073145895,0.037380672306338014,0.07929452355029054,0.04191385124395253,0.08174803766123528
514.3702202389541,0.04200199665953386,0.07876860186535706,0.0367666052058232,0.09424619574160345
548.1841239590576,0.04109541595372279,0.08559527095620634,0.044499855002483546,0.08720566057846305
473.6996120675831,0.057298074606875304,0.09731566794132773,0.04001759333445243,0.11993089712162733
466.54542123750434,0.03930109327967768,0.08004327443492687,0.04074218115524919,0.08619525371696804
389.35131718948105,0.04306024192107005,0.0833332627401101,0.04027302081904005,0.09367778071894506
445.7642817484448,0.04563344991545515,0.08608587720183802,0.040452427286382875,0.09837908390405808
395.25107364732685,0.053577870595075905,0.09262717547122556,0.03904930487614966,0.114060430115308
458.16687191918754,0.04243834407535696,0.0822635898085543,0.039825245733197345,0.09281670727746044
567.8980259203963,0.04914130740382816,0.08752507132902554,0.03838376392519738,0.1064775836601328
441.6298229347449,0.04301724562630804,0.07826254782172526,0.035245302195417216,0.09742485294192421
459.14407466600096,0.05423389432686132,0.09033485785400874,0.03610096352714742,0.11779264053605218
511.86588718720304,0.046887285575731075,0.0921529292909582,0.04526564371522712,0.09738648176842585
529.0698774800112,0.03339056921797745,0.06815275453993153,0.034762185321954076,0.07859364437058619
503.82919423770363,0.045746247370394344,0.08478088694928887,0.039034639578894526,0.09964137805574733
504.32285713020246,0.04544027089369118,0.08317549619182907,0.03773522529813789,0.10006615009565462
451.702356628055,0.059488101457647824,0.09584503924987553,0.036356937792227706,0.12705272978141857
506.9902951558761,0.03940981519712805,0.08099680213097538,0.041586986933847325,0.0858512249563087
467.3950103450916,0.038656501657148956,0.08700718788555517,0.048350686228406214,0.08046271165563013
471.422553930468,0.04360389106589968,0.0770031166399412,0.03339922557404151,0.1001343925273232
504.11114099545375,0.05025045944523854,0.09028555786229764,0.0400350984170591,0.10721833393434749
413.26215803158266,0.036295423352207146,0.07136131640245003,0.03506589305024288,0.08428159681904718
509.1086777357559,0.0528410505037995,0.09171191852041582,0.03887086801661632,0.1128703493576422
492.9781483806073,0.04963733680047899,0.09075077426039291,0.041113437459913915,0.105278462722493
400.5995299421629,0.03831415169216634,0.07579221682129444,0.0374780651291281,0.08652675506313812
516.6848743425362,0.04222135053087184,0.0866162368650698,0.04439488633419797,0.08936976630795135
458.01038563094335,0.051897770921055075,0.08896977934720418,0.037072008426149106,0.1126538080151816
426.2927688297277,0.04621079290061825,0.08563297995298536,0.03942218705236711,0.1002185822541686
473.52966842552996,0.029182668811913115,0.07187708351349664,0.04269441470158353,0.06516992538083277
502.0997062832248,0.038850776217911,0.08392310440899209,0.04507232819108109,0.0826518855406567
380.9213486990702,0.03889201217830429,0.07355689094516571,0.03466487876686142,0.08979115037130558
379.58844696315646,0.04948663799463193,0.08754026899742084,0.03805363100278891,0.10738363244531882
450.65976108351606,0.03951256375948031,0.07905153953362776,0.039538975774147445,0.08741356431651115
599.2759635356924,0.0698308152220043,0.10235940845853597,0.03252859323653168,0.14922493155686872
534.7402947266091,0.045258667686028375,0.08474164428033415,0.039482976594305774,0.09839013162543267
473.0720605914976,0.04080079630619782,0.07927340600673016,0.038472609700532345,0.09065105343929686
462.47306070233753,0.0491808281031606,0.08881599275092267,0.03963516464776207,0.10556486247960639
505.414269886227,0.045763801815476346,0.08608158941829569,0.040317787602819344,0.09872017715298267
417.1403786040537,0.04039977261370742,0.0725701197341373,0.032170347120429876,0.09488195882632838
476.9343379204074,0.033428165510572705,0.07551861291381945,0.042090447403246745,0.0739426467572891
491.8384860077422,0.047619142890271804,0.0825610387840412,0.03494189589376939,0.10650678091310337
474.51311691223236,0.04428682199909639,0.08303970111013081,0.03875287911103442,0.09710387338432269
412.0780770774727,0.025978656637982933,0.07056672637177541,0.04458806973379248,0.05778720882837457
474.71077398531634,0.03639671179805448,0.07380772811031366,0.03741101631225918,0.08278534363311701
492.41922387233353,0.02116179399430107,0.06405775970130356,0.04289596570700249,0.04856482844852153
466.2497946208532,0.017903307824891024,0.0648527417863557,0.04694943396146467,0.040223857887323966
556.836552599787,0.035865979467726405,0.07609562375198242,0.040229644284256016,0.07985958378140084
388.56932421646343,0.02353007711090027,0.05723456672027649,0.03370448960937622,0.05827198715525922
450.24007405892917,0.04013564344192844,0.07926904030800441,0.039133396866075976,0.08889765375087055
464.62355895854853,0.0411598212694414,0.08051815559133457,0.039358334321893174,0.09070823538796222
463.1331463421957,0.0416980681620186,0.07992929473477128,0.038231226572752686,0.09255480808417618
454.22490858381934,0.03917470496830944,0.074566648019048,0.03539194305073856,0.08978183958660615
514.5350431425177,0.055260266029724,0.09165515248341471,0.03639488645369071,0.11939921674879075
475.56657280212676,0.03032843696187726,0.07284263576188843,0.04251419880001117,0.06756063125156159
417.73143487633934,0.0460601276543916,0.08421838103317147,0.03815825337877987,0.10090455781023047
389.24144364381937,0.02994713213157585,0.06749994896793399,0.03755281683635814,0.06963459786821802
517.5391434855774,0.046085209205350974,0.08004775409897646,0.03396254489362549,0.10444185541293413
486.422598087418,0.05357344429856481,0.08811861991622771,0.034545175617662904,0.11801019911313607
450.1593834074156,0.036710384995158885,0.07489719782450355,0.03818681282934466,0.08286999202233869
454.3907592835603,0.027863978388466215,0.07205762149145323,0.04419364310298701,0.06177259684956238
449.91163034502097,0.03610485353742188,0.07220267268839375,0.03609781915097188,0.08313689739078589
470.14317562534416,0.031026666293627936,0.06857797806644494,0.03755131177281701,0.07185594579152232
516.0729614699012,0.046707488834606514,0.09675119201305227,0.05004370317844575,0.0941534583550373
487.21801348518784,0.037745663166157906,0.07278994288897023,0.03504427972281232,0.08720880228733491
507.85646819164685,0.05570071626705875,0.09460850963595635,0.0389077933688976,0.11800560567737672
518.8158018956383,0.06625372928417017,0.09917431541925104,0.032920586135080865,0.14252560297875694
468.53466080124053,0.03771317729845969,0.08013720660369872,0.04242402930523903,0.08207272292401646
450.22655659154407,0.027818702774572324,0.06656341396471854,0.03874471119014622,0.06452370689738535
544.1508821257885,0.04164276267538525,0.08383328169843429,0.042190519023049045,0.08969645090787537
507.69416423550865,0.050423387798714914,0.08693569490860853,0.036512307109893616,0.11040839044240616
483.34439222836954,0.050074165212129484,0.08730956560029979,0.0372354003881703,0.10914724713878002
462.4736066685873,0.039293545060017254,0.07936507305787477,0.040071527997857515,0.08662852889362646
473.9388734160966,0.048930849923813136,0.09229084795235021,0.04335999802853707,0.10237310599203847
553.1966177964277,0.06277194265708608,0.10419524105877032,0.04142329840168424,0.12835233232997698
440.1279994299912,0.03224657073757231,0.06889582351702139,0.03664925277944908,0.07493873710373167
550.6035283184756,0.05852592890261654,0.09212918951953686,0.033603260616920316,0.12799332411313197
380.5859939919246,0.03737954560950385,0.07652364668762435,0.0391441010781205,0.08353551543730486
523.0805565357805,0.03833618321083376,0.07392514975652487,0.0355889665456911,0.08796812809840573
433.24259658929805,0.03837772071107104,0.0726496048946198,0.03427188418354876,0.08907717110189842
410.7681908015438,0.03595923514717703,0.07222307441297637,0.03626383926579935,0.08272502295230244
435.3724687668946,0.0374291385975718,0.07744420642324157,0.04001506782566977,0.083053598556322
450.97497044582997,0.05796472358117932,0.09441633880750466,0.03645161522632534,0.12423567438379032
466.83981933424366,0.04316007870380911,0.0828689780960713,0.03970889939226219,0.09426873420988521
462.06423758032906,0.030720354782290515,0.07019550419255616,0.03947514941026564,0.07005697220277093
470.8859833299575,0.0350579088993167,0.07220874352448392,0.03715083462516722,0.0802932256354813
516.8560408974226,0.05451310042644697,0.09496410854529158,0.04045100811884461,0.11460975997977321
444.10051842178655,0.04246162452679114,0.07311015758982564,0.0306485330630345,0.10039398182268766
439.5722083721703,0.031237294969428397,0.07132324123449418,0.040085946265065786,0.0707435140923812
460.15876070388185,0.04889977474675944,0.0897457972231318,0.04084602247637237,0.10412859307043967
382.4533196877601,0.01625678312942247,0.06394314467382478,0.04768636154440231,0.03653028164065
435.02982841431367,0.043853296508178485,0.07980658523533624,0.03595328872715775,0.0984612094003737
509.0224113983568,0.043685759657733914,0.08559873275774488,0.041912973100010964,0.09371642576709843
490.0906080680579,0.04191950976325476,0.08552308631571282,0.043603576552458057,0.08930431000879016
389.6213610185587,0.03834604312491019,0.07858257996738316,0.04023653684247297,0.08468796986412996
467.265510607489,0.037881002910371664,0.08045891805761918,0.042577915147247514,0.08230014847024597
414.6331004994936,0.04232291734493776,0.07854422894838586,0.0362213116034481,0.0952933178231874
488.86906446966896,0.03171244179799004,0.08068835386098927,0.04897591206299923,0.06706169210423493
512.2384593273819,0.04351734623602255,0.08188046141800087,0.038363115181978324,0.09593626268231728
463.12310302430706,0.03512728644814611,0.07946160470572483,0.04433431825757872,0.07597904307424982
469.4885334053761,0.03342544193146224,0.07504912475034287,0.041623682818880625,0.07420801618359665
487.43192779127276,0.036061207753813496,0.07693184032600142,0.040870632572187926,0.07983752165978333
513.0695458221744,0.054526163332947575,0.09685173847001982,0.04232557513707225,0.11317434926700143
485.6096832405965,0.06347386602371352,0.09881843793457623,0.03534457191086271,0.13510489925101926
536.6658452188931,0.05481180951548059,0.0941673997143816,0.039355590198901,0.11603494783735602
451.805084754953,0.031398912371283894,0.0718739657266454,0.0404750533553615,0.07084190320938738
420.3011556534475,0.039741806740854146,0.07787208855058148,0.03813028180972733,0.08884770538647965
542.3053151604981,0.05546850844677387,0.09045539350926857,0.0349868850624947,0.12107662373169764
510.63421806293627,0.03941756524821216,0.08572607069467153,0.04630850544645937,0.08300396564560081
502.3309391494331,0.04074417823736043,0.0836006004299007,0.04285642219254027,0.08757129522289259
377.8945768052363,0.05214043232272336,0.08733531341749046,0.035194881094767094,0.114758206373227
483.25327471800847,0.0495264199140103,0.08218065416445552,0.032654234250445224,0.1122249317278031
402.1980078894485,0.04655129542357095,0.08433269981395652,0.037781404390385576,0.10212472382640922
407.5169242480697,0.04607413447064168,0.07975112886324176,0.03367699439260008,0.1046751431244749
498.2404379937507,0.04889517291529888,0.09298088091700452,0.04408570800170564,0.10180773948380609
465.5710554376783,0.02358469946282249,0.06752129424857412,0.043936594785751626,0.053182041146566855
426.4814197019805,0.042612219790890804,0.07643373214856364,0.033821512357672834,0.09782937849417206
547.4131576620202,0.03702216024201277,0.0790905487321586,0.042068388490145825,0.08096085525362276
465.84980032936437,0.04400874556952106,0.08762194363950371,0.04361319806998265,0.09318499722654175
479.54868872136285,0.037337138622676735,0.07596169487938831,0.03862455625671157,0.08380461195548847
461.7522417803848,0.04880040862573487,0.0915004205802954,0.042700011954560524,0.10259980738472407
413.10867346184386,0.027575662609302665,0.07038267522028452,0.042807012610981854,0.06186925198274859
543.1448795253382,0.042249284246163366,0.07870232360726215,0.03645303936109878,0.09496854831430518
457.3991648018273,0.03425839617640014,0.07232650011755548,0.03806810394115534,0.0780719134645757
432.15231414147274,0.03892197567833133,0.07891573537696706,0.03999375969863572,0.08596371208186346
456.4021202607837,0.045706093891668687,0.08358692058101469,0.037880826689346,0.10045423989778643
463.0596367374237,0.06598899673752279,0.10024721502681155,0.03425821828928877,0.1406363443311389
493.303414417991,0.0372866369434568,0.0801723189794814,0.04288568203602461,0.08097269818729455
497.10698298217903,0.03891120094095479,0.08386385102102856,0.044952650080073764,0.08283557071286562
496.3548284649805,0.03976401767356019,0.07675474536761073,0.03699072769405054,0.08972487263051301
462.1028440893642,0.035245105244253616,0.07331311414873753,0.03806800890448392,0.08004382042911445
400.67027629504446,0.04590202237801677,0.08249666504508801,0.03659464266707124,0.10185283201056067
429.64391889458057,0.05283911834198418,0.09273596634499393,0.039896848003009744,0.1120367197041901
441.4497610753533,0.03211636232999415,0.0696793419291879,0.037562979599193747,0.07407468197836858
497.18450665423734,0.05896029611189091,0.0923445653945415,0.03338426928265059,0.12900296194217073
507.5117464164141,0.03164587843602318,0.07359082952388452,0.04194495108786134,0.07049852018755756
455.36071176444966,0.0552664235737057,0.0922114039574291,0.0369449803837234,0.11891836382855778
488.42920711942133,0.02558397356615605,0.06863958886675114,0.043055615300595096,0.057689728811546576
425.8086362119502,0.03988255891150749,0.08061031050094447,0.04072775158943698,0.08732023979887152
519.9596486102237,0.046435869782599726,0.08450021977706479,0.03806434999446506,0.10168447424037777
470.2438705143795,0.04327586818734952,0.08473365265276467,0.04145778446541515,0.09325951160747961
427.5453771345783,0.04286079103329643,0.08844711897975566,0.045586327946459226,0.0898199050939518
411.9221146351265,0.03307620930327826,0.07351673570187223,0.04044052639859397,0.07421666700815141
502.4523764691403,0.04967432913590264,0.08573502008153355,0.03606069094563091,0.10940220478588719
443.1535275997521,0.05027387741508105,0.09095050228731871,0.040676624872237666,0.10676895865753558
492.08076829178754,0.03181996916761598,0.07072343297884409,0.03890346381122811,0.07262961050006195
471.4508272010353,0.05878264650233733,0.09607442598476079,0.03729177948242346,0.12493331103510805
533.5568120355892,0.05164718905427568,0.08680344094944159,0.03515625189516591,0.11387773854702757
582.2857428797724,0.05427443408722277,0.09539965174423182,0.04112521765700905,0.11364973147334148
444.37919907867763,0.03612228545559326,0.07881087222075811,0.04268858676516485,0.07884748871578776
509.91977458284236,0.05099075278199361,0.08831358493817598,0.03732283215618237,0.11076924074448899
493.6080532090782,0.04408737848716504,0.07798906962284402,0.03390169113567898,0.10063677403616539
428.1939343673075,0.04730500914206359,0.08917225152491859,0.041867242382855,0.10045640374230452
492.5581078541509,0.04509643030301069,0.08563237246139255,0.040535942158381855,0.09731628030895628
547.3069557943454,0.03425757703634502,0.07035742858521177,0.036099851548866746,0.07941031693435485
434.37818822114787,0.04402571735148064,0.08638921152839985,0.0423634941769192,0.09404540599855518
492.5125173838096,0.05237767551946804,0.09223851209600442,0.039860836576536385,0.11122941197446803
506.1825926110323,0.02361028725009595,0.05988591266098808,0.03627562541089213,0.056968286610970476
489.45498263591435,0.03416071146646871,0.0725545292322386,0.03839381776576989,0.07766258856491134
389.08659244071896,0.048305259008227686,0.08200648570489988,0.03370122669667219,0.10892107368155149
428.18704513606644,0.0347290915403754,0.07501431306681827,0.04028522152644287,0.07758757605233005
466.948428658965,0.03948088631107238,0.07507297117143263,0.03559208486036025,0.09023148875081671
497.8774560748716,0.05620011146014825,0.09288346114686485,0.036683349686716604,0.12084343942218245
562.6449079904851,0.041100171008138564,0.07957294507597168,0.038472774067833115,0.09122790230820746
431.5308878056894,0.037832122457820305,0.07417167635965993,0.03633955390183963,0.08640452227231979
520.0998450771804,0.04726229911765667,0.0864575917681617,0.03919529265050503,0.10235211295756105
476.3195830616096,0.047646721138972725,0.09442688981044634,0.04678016867147361,0.09779177373237674
452.0945169488841,0.038372932624136324,0.08049176421073445,0.04211883158659813,0.08352787013278312
448.9659974033639,0.051515593510198965,0.08712739698899097,0.035611803478792003,0.1132240099338308
496.14431451699056,0.04005333378587039,0.07833980455821454,0.03828647077234415,0.08933998474483676
499.69342399956804,0.050270969985902636,0.0907128454191859,0.04044187543328326,0.10694274241278326
426.0121842518711,0.028726362954351492,0.06279746503487083,0.03407110208051933,0.06932291228965398
369.9814829682946,0.028670083909038135,0.0655446501914575,0.03687456628241936,0.06739977315624204
497.57083061456797,0.05114827858990034,0.09013399211858697,0.03898571352868663,0.10968930856324904
453.5121408625055,0.0447634371580542,0.08036298660435814,0.035599549446303946,0.1004996521009075
438.73029831672466,0.04540203132169529,0.08472554479442695,0.039323513472731664,0.09877805932378805
463.1489410129798,0.02952952415902943,0.0675610945406333,0.038031570381603874,0.06848104856558435
455.0196533548733,0.04694126712718949,0.08777677246788318,0.04083550534069369,0.10052925918116964
534.2342693612954,0.047397017322920565,0.08571034426934032,0.03831332694641976,0.10328915693583907
372.94393384132854,0.025783459178519208,0.06643944058727869,0.04065598140875948,0.05927141220709212
515.5291356027737,0.06350879645862528,0.10325744194960662,0.03974864549098134,0.13106026397544196
469.08603387256153,0.028408013132401044,0.07061836960894663,0.042210356476545585,0.063857956303105
506.74547271592746,0.044044047380993656,0.08128171578319265,0.037237668402199,0.09780312713348777
462.4011182972463,0.04652520418246975,0.08717636939609963,0.04065116521362988,0.09989297697564822
341.4203515871486,0.04542867732521727,0.08186987703317927,0.036441199707962,0.10107844152612228
467.4356661932543,0.04060777865813181,0.08102052409554406,0.040412745437412245,0.08892019758446273
491.0423631069061,0.033700921540124495,0.0777106707634524,0.0440097492233279,0.07339751766139488
417.3157174549633,0.04307560119428677,0.08406971118639395,0.040994109992107175,0.0932024177444124
414.9204808628201,0.034369001229870744,0.07180109346400876,0.037432092234138015,0.07871826039030169
403.08426538613276,0.055900109603616466,0.09071707411853402,0.03481696451491756,0.12202586303071722
453.209537425093,0.032023906417454784,0.0768394756787305,0.04481556926127572,0.06969856337710614
505.9883350675882,0.04922182703009592,0.08404542931483583,0.03482360228473991,0.10964012130606335
559.4461264459533,0.04044832346883487,0.08152432320912628,0.04107599974029141,0.08816924794497372
445.42120363934373,0.04769954894835737,0.0818635895584503,0.03416404061009293,0.10734883342764745
474.5765670781184,0.05668327990162003,0.09240073596645404,0.03571745606483401,0.12260318019775213
431.64278293905227,0.04986090518563069,0.08499031815705771,0.03512941297142702,0.11056802024472775
